name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Hasbro_Dont_Wake_Daddy_Board_Game,0,3.4571175575256348,0,0,0,0,0,0,0,0,0,0,0,0
Epson_LabelWorks_LC5WBN9_Tape_reel_labels_071_x_295_Roll_Black_on_White,103,121.83237838745116,17,68,83,96,44,57,71,95,11,52,67,93
Whey_Protein_3_Flavor_Variety_Pack_12_Packets,0,3.603228807449341,0,0,0,0,0,0,0,0,0,0,0,0
Perricone_MD_Health_Weight_Management_Supplements,0,4.145965099334717,0,0,0,0,0,0,0,0,0,0,0,0
Mens_Bahama_in_White_vSwvGMCo32f,0,18.48491883277893,0,0,0,0,0,0,0,0,0,0,0,0
Grreat_Choice_Dog_Double_Dish_Plastic_Blue,1,10.05950140953064,0,0,0,0,0,0,0,0,0,0,0,0
5_HTP,239,284.09037923812866,23,171,224,232,199,210,215,233,20,160,210,229
Central_Garden_Flower_Pot_Goo_425,8,29.96425223350525,1,3,5,7,3,4,5,6,1,2,5,6
Lactoferrin,167,214.20637249946597,28,106,148,164,140,142,152,166,27,105,145,163
Black_Forest_Fruit_Snacks_28_Pack_Grape,0,3.6361429691314697,0,0,0,0,0,0,0,0,0,0,0,0
Pinwheel_Pencil_Case,1,6.700591802597046,1,1,1,1,1,1,1,1,1,1,1,1
Poise_Ultimate_Pads_Long,0,3.5068047046661377,0,0,0,0,0,0,0,0,0,0,0,0
Ecoforms_Pot_Nova_6_Turquoise,1,19.37953782081604,1,1,1,1,1,1,1,1,1,1,1,1
Ecoforms_Plant_Container_SB9Turquoise,2,42.19656991958618,1,2,2,2,2,2,2,2,1,2,2,2
Crayola_Bonus_64_Crayons,39,74.90163564682007,6,20,29,38,22,26,28,39,5,19,26,38
013_apple,330,233.61016654968265,21,90,161,277,150,189,238,319,21,81,140,271
Canon_Pixma_Ink_Cartridge_8_Green,124,214.97229290008545,23,82,102,114,55,72,85,110,21,67,85,108
Room_Essentials_Fabric_Cube_Lavender,0,27.35302448272705,0,0,0,0,0,0,0,0,0,0,0,0
Black_and_Decker_TR3500SD_2Slice_Toaster,0,7.69130277633667,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_FS_HI_INT_R12,0,7.121692657470703,0,0,0,0,0,0,0,0,0,0,0,0
Prostate_Optimizer,101,146.74270939826965,15,59,82,94,79,85,87,94,15,58,80,92
Design_Ideas_Drawer_Store_Organizer,24,39.58167624473572,5,8,11,17,8,8,13,15,4,6,8,13
Target_Basket_Medium,1,10.77538013458252,0,0,0,1,1,1,1,1,0,0,0,1
Asus_M5A99FX_PRO_R20_Motherboard_ATX_Socket_AM3,0,3.8612430095672607,0,0,0,0,0,0,0,0,0,0,0,0
Cole_Hardware_Mini_Honey_Dipper,45,178.9598114490509,9,35,43,45,26,29,34,42,8,26,34,42
Smith_Hawken_Woven_BasketTray_Organizer_with_3_Compartments_95_x_9_x_13,0,10.167171239852903,0,0,0,0,0,0,0,0,0,0,0,0
Twinlab_100_Whey_Protein_Fuel_Vanilla,0,4.435840845108032,0,0,0,0,0,0,0,0,0,0,0,0
032_knife,230,219.4995138645172,35,109,166,205,73,97,123,174,27,79,115,169
